ID,time,Position X,Position Z,car speed(m/s),car Acc,Yaw Angle,left edge,right edge,LC,LB Position X,LB Position Z,LB speed,LB Acc,LF Position X,LF Position Z,LF speed,LF Acc,B Position X,B Position Z,B speed,B Acc,F Position X,F Position Z,F speed,F Acc,RB Position X,RB Position Z,RB speed,RB Acc,RF Position X,RF Position Z,RF speed,RF Acc
89709,147.03845,4991.55,7022.293,22.379,0.184,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.15,77.18,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,147.13845,4991.54,7020.056,22.363,0.183,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.12,76.97,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,147.23845,4991.54,7017.821,22.347,0.183,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.09,76.77,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,147.33845,4991.54,7015.587,22.331,0.181,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.06,76.56,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,147.43845,4991.54,7013.354,22.316,0.180,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.03,76.35,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,147.53845,4991.54,7011.124,22.300,0.181,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,76.15,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,147.63845,4991.54,7008.895,22.285,0.182,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.03,75.94,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,147.73845,4991.54,7006.667,22.269,0.182,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.06,75.74,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,147.83845,4991.54,7004.440,22.253,0.183,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.10,75.54,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,147.93845,4991.54,7002.216,22.238,0.178,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.13,75.35,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,148.03845,4991.55,6999.993,22.223,0.171,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.17,75.15,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,148.13845,4991.55,6997.771,22.209,0.165,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.21,74.95,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,148.23845,4991.56,6995.551,22.194,0.155,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.24,74.76,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,148.33845,4991.56,6993.333,22.180,0.151,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.26,74.57,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,148.43845,4991.57,6991.115,22.165,0.146,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.27,74.38,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,148.53845,4991.58,6988.899,22.151,0.145,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.29,74.19,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,148.63845,4991.58,6986.686,22.136,0.144,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.30,74.00,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,148.73845,4991.59,6984.473,22.122,0.144,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.31,73.81,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,148.83845,4991.60,6982.261,22.107,0.144,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.31,73.63,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,148.93846,4991.61,6980.051,22.093,0.143,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.32,73.44,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,149.03845,4991.61,6977.842,22.079,0.143,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.33,73.26,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,149.13845,4991.62,6975.635,22.065,0.143,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.33,73.08,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,149.23846,4991.63,6973.430,22.050,0.143,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.34,72.90,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,149.33846,4991.63,6971.225,22.036,0.142,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.35,72.72,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,149.43846,4991.64,6969.022,22.022,0.142,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.35,72.55,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,149.53845,4991.65,6966.821,22.008,0.146,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.36,72.37,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,149.63845,4991.65,6964.621,21.994,0.149,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.35,72.20,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,149.73845,4991.66,6962.422,21.979,0.155,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.34,72.03,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,149.83846,4991.66,6960.225,21.965,0.158,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.32,71.85,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,149.93845,4991.67,6958.029,21.951,0.153,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.30,71.69,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,150.03845,4991.67,6955.835,21.937,0.152,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.28,71.52,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,150.13845,4991.68,6953.642,21.923,0.148,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.26,71.35,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,150.23845,4991.68,6951.450,21.909,0.144,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.25,71.19,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,150.33845,4991.68,6949.260,21.895,0.142,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.24,71.02,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,150.43845,4991.68,6947.071,21.881,0.141,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.24,70.86,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,150.53845,4991.69,6944.884,21.867,0.140,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.24,70.70,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,150.63845,4991.69,6942.698,21.853,0.140,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.24,70.54,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,150.73845,4991.69,6940.513,21.839,0.139,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.24,70.38,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,150.83845,4991.69,6938.330,21.825,0.139,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.24,70.22,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,150.93846,4991.69,6936.148,21.811,0.139,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.24,70.07,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,151.03846,4991.70,6933.968,21.797,0.139,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.25,69.91,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,151.13846,4991.70,6931.789,21.783,0.139,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.25,69.76,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,151.23845,4991.70,6929.611,21.769,0.139,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.25,69.61,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,151.33845,4991.70,6927.435,21.756,0.138,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.26,69.46,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,151.43845,4991.71,6925.260,21.742,0.138,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.26,69.31,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,151.53845,4991.71,6923.086,21.728,0.138,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.26,69.16,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,151.63845,4991.71,6920.915,21.714,0.138,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.26,69.02,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,151.73845,4991.71,6918.744,21.700,0.138,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.26,68.87,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,151.83845,4991.71,6916.574,21.687,0.137,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.27,68.73,20.271,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,151.93845,4991.72,6914.406,21.673,0.136,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.27,68.59,20.271,0.012,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,152.03845,4991.72,6912.240,21.659,0.136,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.27,68.45,20.271,0.018,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,152.13845,4991.72,6910.075,21.646,0.136,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.27,68.31,20.271,0.029,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,152.23845,4991.72,6907.911,21.632,0.136,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.28,68.17,20.271,0.041,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,152.33845,4991.73,6905.748,21.619,0.135,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.28,68.04,20.271,0.052,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,152.43845,4991.73,6903.587,21.605,0.135,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.28,67.90,20.271,0.066,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,152.53845,4991.73,6901.427,21.592,0.134,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.28,67.77,20.271,0.081,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,152.63845,4991.73,6899.269,21.579,0.132,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.28,67.64,20.271,0.095,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,152.73845,4991.73,6897.111,21.566,0.130,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.27,67.51,20.271,0.111,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,152.83845,4991.74,6894.956,21.553,0.133,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.26,67.38,20.271,0.127,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,152.93845,4991.74,6892.801,21.541,0.140,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.25,67.25,20.271,1.916,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,153.03845,4991.74,6890.647,21.528,0.154,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.24,67.12,20.271,0.156,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,153.13845,4991.73,6888.495,21.515,0.182,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.22,67.00,20.271,0.170,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,153.23845,4991.73,6886.344,21.503,0.226,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.18,66.87,20.271,0.190,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,153.33845,4991.73,6884.195,21.491,0.253,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.13,66.75,20.271,0.209,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,153.43845,4991.72,6882.046,21.478,0.248,3.14,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.06,66.63,20.271,0.225,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,153.53845,4991.71,6879.899,21.466,0.220,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,66.51,20.271,0.239,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,153.63845,4991.70,6877.753,21.453,0.189,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.04,66.39,20.271,0.255,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,153.73845,4991.69,6875.608,21.441,0.162,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.07,66.27,20.271,0.274,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,153.83845,4991.68,6873.465,21.429,0.143,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.07,66.15,20.271,0.290,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,153.93845,4991.66,6871.323,21.416,0.133,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.07,66.04,20.271,0.308,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,154.03845,4991.65,6869.182,21.404,0.126,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.05,65.92,20.271,0.321,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,154.13845,4991.64,6867.042,21.392,0.124,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.02,65.81,20.271,0.336,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,154.23845,4991.62,6864.904,21.379,0.123,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.01,65.70,20.271,0.354,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,154.33845,4991.61,6862.767,21.367,0.122,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.04,65.59,20.271,0.369,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,154.43845,4991.59,6860.630,21.355,0.122,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.08,65.48,20.271,0.387,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,154.53846,4991.58,6858.496,21.343,0.129,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.13,65.37,20.271,0.403,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,154.63845,4991.57,6856.362,21.331,0.136,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.19,65.26,20.271,0.418,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,154.73845,4991.55,6854.229,21.319,0.135,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.27,65.15,20.271,0.434,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,154.83846,4991.54,6852.098,21.306,0.132,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.34,65.05,20.271,0.452,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,154.93846,4991.53,6849.968,21.294,0.128,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.42,64.95,20.271,0.468,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,155.03846,4991.52,6847.839,21.282,0.125,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.49,64.84,20.271,0.485,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,155.13845,4991.51,6845.712,21.270,0.122,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.56,64.74,20.271,0.503,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,155.23845,4991.50,6843.585,21.258,0.121,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.63,64.64,20.271,0.521,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,155.33845,4991.49,6841.460,21.246,0.120,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.71,64.55,20.271,0.535,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,155.43846,4991.48,6839.336,21.234,0.120,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.79,64.45,20.271,0.548,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,155.53845,4991.47,6837.213,21.222,0.120,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.88,64.35,20.271,0.566,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,155.63845,4991.46,6835.092,21.210,0.119,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-0.98,64.26,20.271,0.581,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,155.73845,4991.45,6832.972,21.198,0.119,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-1.08,64.16,20.271,0.595,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,155.83845,4991.44,6830.853,21.186,0.119,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-1.18,64.07,20.271,0.612,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,155.93845,4991.43,6828.734,21.175,0.119,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-1.29,63.97,20.271,0.629,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,156.03845,4991.42,6826.618,21.163,0.119,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-1.41,63.88,20.271,0.646,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,156.13845,4991.41,6824.502,21.151,0.118,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-1.53,63.78,20.271,0.661,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,156.23845,4991.40,6822.387,21.139,0.118,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-1.66,63.69,20.271,0.681,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,156.33845,4991.39,6820.274,21.127,0.118,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-1.80,63.60,20.271,0.698,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,156.43845,4991.38,6818.162,21.115,0.118,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-1.94,63.51,20.271,0.715,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,156.53846,4991.37,6816.051,21.104,0.119,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-2.09,63.42,20.271,0.731,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,156.63846,4991.35,6813.941,21.092,0.117,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-2.25,63.33,20.271,0.749,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,156.73846,4991.34,6811.833,21.080,0.117,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-2.41,63.25,20.271,0.764,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89709,156.83846,4991.33,6809.726,21.068,0.117,3.15,1.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,-2.58,63.16,20.271,0.782,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
