time,car speed(m/s),car Acc,Yaw Angle,left edge,right edge,LB Position X,LB Position Z,LB speed,LB Acc,LF Position X,LF Position Z,LF speed,LF Acc,B Position X,B Position Z,B speed,B Acc,F Position X,F Position Z,F speed,F Acc,RB Position X,RB Position Z,RB speed,RB Acc,RF Position X,RF Position Z,RF speed,RF Acc,LC
34.29493,25.667,2.657,3.5,0,0,-13.22,-80.19,22.261,1.351,-6.8,48.42,20.115,2.565,-6.13,-64.65,21.942,1.565,-37.49,125.97,16.674,1.6,0,0,0,0,-12.23,88.29,17.144,0.303,0
34.39493,25.657,2.36,3.51,0,0,-13.41,-80.48,22.25,1.357,-6.76,47.89,20.099,2.528,-6.27,-65.01,21.949,2.198,-37.34,125.09,16.67,0.204,0,0,0,0,-12.1,87.42,17.141,1.764,0
34.49493,25.647,2.095,3.51,0,0,-13.5,-80.78,22.244,1.398,-6.79,47.35,20.087,0.926,-6.32,-65.37,21.946,1.62,-37.34,124.17,16.665,1.573,0,0,0,0,-12.09,86.53,17.138,0.287,0
34.59493,25.637,1.895,3.52,0,0,-13.52,-81.09,22.235,1.432,-6.87,46.8,20.074,2.598,-6.33,-65.75,21.943,1.649,-37.43,123.22,16.66,1.57,0,0,0,0,-12.14,85.63,17.134,0.291,0
34.69493,25.627,1.755,3.53,0,0,-13.5,-81.41,22.226,1.454,-6.97,46.25,20.061,0.871,-6.3,-66.12,21.95,1.775,-37.6,122.25,16.656,1.55,0,0,0,0,-12.25,84.72,17.131,1.755,0
34.79493,25.618,1.663,3.53,0,0,-13.46,-81.74,22.216,1.495,-7.1,45.69,20.049,2.629,-6.25,-66.5,21.947,1.72,-37.8,121.28,16.651,0.187,0,0,0,0,-12.39,83.81,17.128,1.746,0
34.89493,25.609,1.603,3.54,0,0,-13.4,-82.07,22.254,1.675,-7.25,45.13,20.038,2.647,-6.19,-66.88,21.944,1.738,-38.04,120.29,16.646,1.526,0,0,0,0,-12.55,82.9,17.125,1.749,0
34.99493,25.599,1.628,3.55,0,0,-13.33,-82.39,22.314,1.645,-7.41,44.57,20.027,2.685,-6.12,-67.26,21.951,1.862,-38.3,119.3,16.642,1.508,0,0,0,0,-12.73,81.98,17.121,1.757,0
35.09493,25.59,1.828,3.55,0,0,-13.28,-82.71,22.359,1.66,-7.57,44.01,20.017,2.674,-6.08,-67.63,21.948,1.863,-38.53,118.32,16.637,1.484,0,0,0,0,-12.9,81.07,17.118,1.753,0
35.19493,25.58,2.08,3.56,0,0,-13.3,-83,22.397,1.667,-7.69,43.46,20.01,2.67,-6.09,-68,21.945,1.747,-38.66,117.38,16.632,1.492,0,0,0,0,-13,80.17,17.115,1.751,0
35.29493,25.57,2.28,3.57,0,0,-13.43,-83.28,22.426,1.65,-7.77,42.92,20.001,2.723,-6.2,-68.36,21.942,1.795,-38.63,116.5,16.628,1.478,0,0,0,0,-13,79.29,17.111,1.748,0
35.39493,25.56,2.46,3.58,0,0,-13.64,-83.54,22.447,1.711,-7.8,42.38,20,2.831,-6.37,-68.72,21.949,1.932,-38.49,115.65,16.623,1.458,0,0,0,0,-12.92,78.43,17.108,1.749,0
35.49493,25.549,2.622,3.59,0,0,-13.9,-83.78,22.458,1.725,-7.81,41.86,20.073,2.756,-6.59,-69.06,21.946,1.85,-38.26,114.84,16.618,0.105,0,0,0,0,-12.79,77.58,17.105,0.301,0
35.59493,25.539,2.742,3.6,0,0,-14.2,-84.02,22.459,1.731,-7.81,41.35,20.127,2.849,-6.84,-69.41,21.943,1.837,-37.98,114.05,16.614,1.447,0,0,0,0,-12.62,76.73,17.101,1.754,0
35.69493,25.528,2.824,3.61,0,0,-14.51,-84.25,22.451,1.948,-7.8,40.85,20.173,2.858,-7.1,-69.74,21.95,2.015,-37.68,113.26,16.609,1.431,0,0,0,0,-12.45,75.88,17.098,1.732,0
35.79493,25.518,2.876,3.62,0,0,-14.83,-84.48,22.433,1.817,-7.79,40.35,20.212,2.866,-7.37,-70.08,21.947,1.933,-37.36,112.49,16.604,1.42,0,0,0,0,-12.26,75.04,17.095,1.756,0
35.89493,25.508,2.907,3.63,0,0,-15.15,-84.71,22.417,1.851,-7.79,39.86,20.241,2.862,-7.63,-70.41,21.944,2.013,-37.03,111.72,16.6,0.072,0,0,0,0,-12.08,74.2,17.092,0.291,0
35.99493,25.497,2.927,3.64,0,0,-15.47,-84.94,22.401,1.91,-7.78,39.37,20.262,2.885,-7.9,-70.74,21.942,2.066,-36.7,110.95,16.595,1.388,0,0,0,0,-11.89,73.37,17.088,1.728,0
36.09493,25.487,2.938,3.66,0,0,-15.78,-85.17,22.385,1.934,-7.78,38.89,20.272,2.82,-8.17,-71.07,21.932,2.501,-36.37,110.18,16.59,1.382,0,0,0,0,-11.71,72.53,17.085,1.638,0
36.19493,25.476,2.943,3.67,0,0,-16.09,-85.39,22.369,1.958,-7.78,38.41,20.274,2.829,-8.42,-71.4,21.931,1.76,-36.03,109.42,16.586,1.372,0,0,0,0,-11.52,71.69,17.082,1.736,0
36.29493,25.466,2.947,3.68,0,0,-16.39,-85.62,22.354,1.907,-7.79,37.93,20.265,2.839,-8.68,-71.73,21.941,2.12,-35.7,108.66,16.581,1.347,0,0,0,0,-11.35,70.86,17.078,1.721,0
36.39493,25.456,2.964,3.69,0,0,-16.69,-85.85,22.339,2.005,-7.79,37.45,20.245,2.857,-8.93,-72.05,21.942,2.114,-35.37,107.9,16.576,1.133,0,0,0,0,-11.17,70.02,17.075,1.715,0
36.49493,25.445,3.187,3.7,0,0,-16.99,-86.07,22.323,2.011,-7.8,36.98,20.214,2.839,-9.18,-72.38,21.929,2.125,-35.02,107.15,16.572,1.335,0,0,0,0,-10.99,69.19,17.072,0.247,0
36.59493,25.433,3.525,3.72,0,0,-17.35,-86.28,22.303,2.063,-7.77,36.5,20.193,2.838,-9.5,-72.69,21.935,2.123,-34.58,106.43,16.567,1.324,0,0,0,0,-10.76,68.37,17.068,1.695,0
36.69493,25.42,3.921,3.73,0,0,-17.85,-86.46,22.28,2.063,-7.67,36.04,20.174,2.829,-9.92,-72.98,21.928,2.187,-33.96,105.77,16.562,1.308,0,0,0,0,-10.4,67.57,17.065,1.676,0
36.79493,25.407,4.176,3.75,0,0,-18.5,-86.61,22.256,2.11,-7.5,35.6,20.157,2.828,-10.47,-73.25,21.909,2.2,-33.12,105.17,16.558,0.048,0,0,0,0,-9.91,66.78,17.062,1.664,0
36.89493,25.394,4.438,3.76,0,0,-19.25,-86.72,22.231,2.153,-7.28,35.17,20.14,2.817,-11.1,-73.51,21.865,2.279,-32.13,104.61,16.553,1.277,0,0,0,0,-9.33,66.01,17.059,1.662,0
36.99493,25.38,4.655,3.78,0,0,-20.07,-86.81,22.159,2.319,-7.01,34.74,20.124,2.818,-11.8,-73.75,21.749,2.615,-31.04,104.08,16.548,1.275,0,0,0,0,-8.69,65.25,17.055,1.632,0
37.09493,25.367,4.679,3.8,0,0,-20.91,-86.89,22.095,1.617,-6.72,34.31,20.108,2.817,-12.51,-73.99,21.655,2.284,-29.89,103.55,16.544,1.257,0,0,0,0,-8.01,64.48,17.052,1.631,0
37.19493,25.353,4.653,3.82,0,0,-21.71,-86.97,22.059,2.183,-6.43,33.88,20.094,2.825,-13.19,-74.23,21.61,2.23,-28.75,103.01,16.539,1.251,0,0,0,0,-7.34,63.71,17.049,1.618,0
37.29493,25.339,4.642,3.84,0,0,-22.46,-87.05,22.031,2.221,-6.15,33.45,20.082,2.826,-13.83,-74.47,21.583,2.297,-27.65,102.44,16.534,1.239,0,0,0,0,-6.69,62.93,17.045,1.613,0
37.39493,25.326,4.594,3.86,0,0,-23.16,-87.14,22.004,2.223,-5.87,33.01,20.069,2.721,-14.43,-74.72,21.559,2.283,-26.58,101.86,16.53,1.219,0,0,0,0,-6.07,62.14,17.042,1.595,0
37.49493,25.313,4.383,3.87,0,0,-23.81,-87.24,21.976,2.284,-5.6,32.56,20.057,2.793,-14.99,-74.97,21.537,2.324,-25.54,101.25,16.525,1.2,0,0,0,0,-5.47,61.34,17.039,1.588,0
37.59493,25.3,4.155,3.89,0,0,-24.39,-87.35,21.948,2.28,-5.34,32.11,20.045,2.777,-15.48,-75.23,21.514,1.369,-24.57,100.62,16.521,1.2,0,0,0,0,-4.91,60.54,17.036,1.57,0
37.69493,25.287,3.95,3.91,0,0,-24.85,-87.5,21.919,2.339,-5.12,31.65,20.034,2.546,-15.88,-75.51,21.49,2.359,-23.7,99.96,16.516,1.192,0,0,0,0,-4.41,59.72,17.032,0.14,0
37.79493,25.259,3.788,3.92,0,0,-25.23,-87.66,21.89,2.334,-4.92,31.19,20.023,2.75,-16.21,-75.8,21.466,1.394,-22.92,99.27,16.511,1.191,0,0,0,0,-3.97,58.9,17.029,1.515,0
37.89493,25.224,3.607,3.94,0,0,-25.54,-87.85,21.849,2.308,-4.75,30.72,20.016,2.727,-16.47,-76.1,21.442,2.383,-22.21,98.56,16.507,1.18,0,0,0,0,-3.57,58.08,17.026,1.537,0
37.99493,25.189,3.49,3.95,0,0,-25.78,-88.05,21.729,2.747,-4.59,30.25,20.008,2.705,-16.68,-76.41,21.414,2.428,-21.56,97.84,16.502,1.168,0,0,0,0,-3.22,57.25,17.022,1.518,0
38.09493,25.153,3.407,3.96,0,0,-25.99,-88.28,21.632,2.467,-4.44,29.78,19.999,2.699,-16.85,-76.74,21.387,2.462,-20.95,97.1,16.497,1.159,0,0,0,0,-2.88,56.42,17.019,0.098,0
38.19493,25.116,3.503,3.98,0,0,-26.17,-88.51,21.572,2.419,-4.3,29.31,20.039,2.748,-17.01,-77.06,21.362,2.458,-20.35,96.37,16.493,1.143,0,0,0,0,-2.56,55.6,17.016,1.497,0
38.29493,25.078,3.561,3.99,0,0,-26.4,-88.74,21.531,2.355,-4.15,28.85,20.102,2.699,-17.19,-77.38,21.337,2.51,-19.7,95.64,16.488,1.142,0,0,0,0,-2.21,54.78,17.013,1.482,0
38.39493,25.04,3.609,4,0,0,-26.67,-88.95,21.5,2.42,-3.97,28.4,20.153,2.697,-17.43,-77.68,21.313,2.504,-18.99,94.92,16.484,1.125,0,0,0,0,-1.82,53.96,17.009,1.475,0
38.49493,25.001,3.506,4.02,0,0,-26.96,-89.15,21.471,1.196,-3.78,27.96,20.196,2.661,-17.68,-77.98,21.289,2.553,-18.25,94.21,16.479,1.107,0,0,0,0,-1.42,53.14,17.006,1.457,0
38.59493,24.964,3.274,4.03,0,0,-27.22,-89.37,21.443,2.431,-3.6,27.53,20.23,2.666,-17.89,-78.29,21.265,2.541,-17.54,93.5,16.474,1.097,0,0,0,0,-1.04,52.32,17.003,1.451,0
38.69493,24.927,3.082,4.05,0,0,-27.36,-89.61,21.415,2.446,-3.46,27.1,20.256,0.965,-18.01,-78.62,21.236,2.59,-16.94,92.75,16.47,1.088,0,0,0,0,-0.72,51.5,17,1.446,0
38.79493,24.89,2.854,4.06,0,0,-27.39,-89.9,21.386,2.474,-3.35,26.66,20.272,2.613,-18.04,-78.97,21.21,2.58,-16.46,91.99,16.465,1.075,0,0,0,0,-0.47,50.68,16.996,1.431,0
38.89493,24.853,2.546,4.07,0,0,-27.31,-90.22,21.338,1.198,-3.28,26.23,20.277,2.598,-17.96,-79.35,21.185,2.631,-16.1,91.21,16.461,1.058,0,0,0,0,-0.29,49.86,16.993,1.407,0
38.99493,24.817,2.194,4.08,0,0,-27.14,-90.57,21.301,1.107,-3.25,25.79,20.272,2.534,-17.81,-79.74,21.16,2.596,-15.83,90.42,16.456,1.055,0,0,0,0,-0.17,49.05,16.99,0.034,0
39.09493,24.782,1.712,4.09,0,0,-26.83,-90.97,21.27,1.044,-3.25,25.36,20.258,2.455,-17.54,-80.17,21.137,2.63,-15.71,89.6,16.451,1.043,0,0,0,0,-0.13,48.23,16.986,1.393,0
39.19493,24.747,1.358,4.09,0,0,-26.36,-91.42,21.241,1.012,-3.32,24.91,20.229,2.535,-17.12,-80.63,21.113,2.673,-15.77,88.75,16.447,1.034,0,0,0,0,-0.19,47.42,16.983,1.374,0
39.29493,24.712,1.073,4.1,0,0,-25.75,-91.91,21.213,2.57,-3.45,24.46,20.203,2.463,-16.58,-81.11,21.086,1.004,-15.99,87.88,16.442,1.022,0,0,0,0,-0.34,46.61,16.98,1.354,0
39.39493,24.678,0.832,4.1,0,0,-25.03,-92.43,21.184,2.59,-3.61,24.01,20.183,2.461,-15.96,-81.61,21.106,2.771,-16.32,87,16.438,1.003,0,0,0,0,-0.55,45.81,16.977,1.351,0
39.49493,24.643,0.655,4.1,0,0,-24.25,-92.96,21.158,2.622,-3.81,23.55,20.164,2.422,-15.28,-82.11,21.167,2.765,-16.73,86.1,16.433,0.988,0,0,0,0,-0.82,45,16.973,1.337,0
39.59493,24.609,0.542,4.1,0,0,-23.44,-93.5,21.134,2.65,-4.04,23.09,20.147,1.115,-14.57,-82.6,21.213,2.784,-17.19,85.2,16.428,0.986,0,0,0,0,-1.11,44.2,16.97,0.051,0
39.69493,24.575,0.473,4.1,0,0,-22.62,-94.04,21.109,2.616,-4.29,22.63,20.13,2.363,-13.84,-83.09,21.259,1.164,-17.69,84.29,16.424,0.938,0,0,0,0,-1.43,43.4,16.967,1.319,0
39.79493,24.541,0.433,4.1,0,0,-21.79,-94.58,21.082,0.873,-4.56,22.17,20.114,2.332,-13.12,-83.56,21.327,1.105,-18.2,83.38,16.419,0.958,0,0,0,0,-1.77,42.6,16.964,1.302,0
39.89493,24.507,0.41,4.11,0,0,-20.97,-95.11,21.055,2.684,-4.84,21.71,20.097,2.327,-12.41,-84.01,21.392,2.948,-18.74,82.47,16.415,0.937,0,0,0,0,-2.12,41.8,16.96,1.292,0
39.99493,24.473,0.396,4.11,0,0,-20.16,-95.63,21.027,2.705,-5.15,21.25,20.086,2.26,-11.7,-84.46,21.46,2.991,-19.29,81.56,16.41,0.299,0,0,0,0,-2.48,41,16.957,0.087,0
40.09493,24.439,0.387,4.11,0,0,-19.36,-96.15,21,2.731,-5.47,20.79,20.073,2.249,-11,-84.88,21.51,2.997,-19.85,80.64,16.406,0.918,0,0,0,0,-2.86,40.2,16.954,1.248,0
40.19493,24.405,0.382,4.11,0,0,-18.58,-96.66,20.957,2.778,-5.8,20.33,20.06,2.21,-10.32,-85.3,21.549,0.906,-20.42,79.73,16.401,0.897,0,0,0,0,-3.25,39.4,16.951,1.257,0
40.29493,24.371,0.378,4.11,0,0,-17.82,-97.16,20.994,2.823,-6.16,19.86,20.048,2.206,-9.66,-85.7,21.577,0.898,-21,78.82,16.396,0.901,0,0,0,0,-3.65,38.61,16.947,1.25,0
0.08361,13.438,0.158,-1.56,0,0,-4.78,-140.43,17.223,3.074,-3.04,25.78,21.149,0.039,0,0,0,0,0.61,60.58,15.289,0.041,3.31,-66.47,7.554,3.311,3.7,37.59,16.33,0.031,0
0.18361,13.423,0.159,-1.56,0,0,-4.75,-140.03,17.529,3.061,-3.01,26.55,21.152,0.039,0,0,0,0,0.62,60.76,15.285,0.041,3.27,-67.04,7.886,3.332,3.72,37.88,16.327,0.031,0
0.28361,13.407,0.159,-1.56,0,0,-4.72,-139.6,17.835,3.047,-2.99,27.32,21.136,0.164,0,0,0,0,0.64,60.95,15.281,0.041,3.23,-67.57,8.22,3.352,3.74,38.17,16.324,0.031,0
0.38361,13.391,0.161,-1.56,0,0,-4.67,-139.15,18.139,3.034,-2.97,28.09,21.129,0.062,0,0,0,0,0.64,61.14,15.277,0.041,3.19,-68.08,8.556,3.373,3.75,38.46,16.321,0.031,0
0.48361,13.376,0.164,-1.56,0,0,-4.62,-138.66,18.441,3.02,-2.96,28.87,21.127,0.011,-1.38,-149.54,21.398,1.227,0.64,61.33,15.273,0.04,3.16,-68.54,8.895,3.394,3.75,38.75,16.318,0.031,0
0.58361,13.361,0.175,-1.56,0,0,-4.54,-138.18,17.63,12.872,-2.95,29.64,21.124,0.037,-1.29,-148.73,21.393,0.124,0.63,61.52,15.269,0.039,3.14,-68.97,9.235,3.414,3.75,39.05,16.315,0.031,0
0.68361,13.348,0.193,-1.56,0,0,-4.44,-137.82,16.345,12.825,-2.95,30.42,21.121,0.024,-1.18,-147.93,21.397,0.124,0.61,61.71,15.265,0.037,3.12,-69.37,9.578,3.435,3.74,39.35,16.312,0.031,0
0.78361,13.337,0.192,-1.56,0,0,-4.3,-137.56,15.86,3.102,-2.96,31.2,21.119,0.017,-1.04,-147.13,21.401,0.124,0.56,61.91,15.262,0.036,3.12,-69.73,9.923,3.455,3.72,39.65,16.309,0.031,0
0.88361,13.329,0.158,-1.56,0,0,-4.14,-137.3,16.171,3.1,-2.98,31.97,21.117,0.014,-0.86,-146.32,21.388,0.124,0.5,62.1,15.258,0.035,3.14,-70.05,10.269,3.476,3.69,39.95,16.306,0.031,0
0.98361,13.321,0.096,-1.56,0,0,-3.98,-137,16.481,3.099,-3,32.75,21.116,0.013,-0.7,-145.52,21.392,0.124,0.45,62.29,15.255,0.034,3.14,-70.33,10.618,3.496,3.65,40.25,16.302,0.031,0
1.08361,13.314,0.076,-1.56,0,0,-3.87,-136.68,16.79,3.093,-3.01,33.52,21.113,0.063,-0.59,-144.71,21.395,0.124,0.41,62.49,15.251,0.033,3.13,-70.59,10.969,3.516,3.63,40.55,16.299,0.031,0
1.18361,13.307,0.074,-1.57,0,0,-3.8,-136.31,17.099,3.08,-3.02,34.3,21.107,0.038,-0.52,-143.91,21.399,0.124,0.39,62.68,15.248,0.032,3.09,-70.81,11.321,3.519,3.63,40.85,16.296,0.031,0
1.28361,13.3,0.069,-1.57,0,0,-3.76,-135.92,17.406,3.066,-3.01,35.08,21.104,0.038,-0.47,-143.1,21.403,1.48,0.38,62.87,15.245,0.031,3.03,-70.99,11.672,3.502,3.62,41.15,16.293,0.031,0
1.38361,13.294,0.062,-1.57,0,0,-3.73,-135.49,17.712,3.053,-3.01,35.86,21.101,0.025,-0.44,-142.29,21.384,0.834,0.38,63.06,15.242,0.03,3.04,-71.13,12.021,5.147,3.62,41.46,16.29,0.031,0
1.48361,13.289,0.034,-1.57,0,0,-3.7,-135.04,18.016,3.039,-3,36.64,21.099,0.019,-0.42,-141.48,21.396,1.274,0.38,63.26,15.239,0.029,3.06,-71.24,12.369,4.591,3.63,41.76,16.287,0.031,0
1.58361,13.288,0.026,-1.57,0,0,-3.67,-134.55,18.32,3.026,-3,37.42,21.098,0.015,-0.39,-140.67,21.398,1.227,0.37,63.45,15.236,0.028,3.08,-71.32,12.714,4.316,3.63,42.06,16.284,0.031,0
1.68361,13.29,0.037,-1.57,0,0,-3.64,-134.03,18.621,3.012,-2.99,38.2,21.096,0.014,-0.37,-139.86,21.393,0.124,0.37,63.65,15.233,0.027,3.1,-71.36,13.054,3.395,3.63,42.36,16.281,0.031,0
1.78361,13.293,0.04,-1.57,0,0,-3.61,-133.48,18.922,2.999,-2.99,38.98,21.098,0.037,-0.34,-139.05,21.397,0.124,0.37,63.84,15.231,0.026,3.11,-71.36,13.388,3.316,3.63,42.66,16.278,0.031,0
1.88361,13.297,0.039,-1.57,0,0,-3.58,-132.91,19.221,2.985,-2.99,39.75,21.093,0.132,-0.31,-138.24,21.4,0.124,0.36,64.04,15.228,0.025,3.13,-71.34,13.717,3.26,3.63,42.95,16.274,0.031,0
1.98361,13.3,0.037,-1.57,0,0,-3.55,-132.3,19.519,2.972,-2.99,40.53,21.083,0.047,-0.28,-137.43,21.388,0.124,0.36,64.23,15.226,0.024,3.15,-71.28,14.04,3.204,3.63,43.25,16.271,0.031,0
2.08361,13.304,0.047,-1.57,0,0,-3.52,-131.67,19.815,2.958,-2.98,41.31,21.08,0.005,-0.26,-136.62,21.392,0.124,0.36,64.42,15.223,0.024,3.17,-71.19,14.357,3.15,3.63,43.55,16.268,0.031,0
2.18361,13.31,0.09,-1.57,0,0,-3.5,-131,20.11,2.945,-2.98,42.09,21.079,0.026,-0.24,-135.82,21.395,0.124,0.36,64.62,15.221,0.023,3.18,-71.07,14.669,3.096,3.63,43.84,16.265,0.031,0
2.28361,13.323,0.161,-1.57,0,0,-3.48,-130.31,20.404,2.931,-2.97,42.87,21.077,0.015,-0.23,-135.01,21.399,0.124,0.36,64.81,15.219,0.022,3.19,-70.91,14.976,3.043,3.63,44.14,16.262,0.031,0
2.38361,13.342,0.215,-1.57,0,0,-3.47,-129.58,20.697,2.918,-2.97,43.64,21.075,0.015,-0.22,-134.2,21.403,1.48,0.36,65,15.217,0.021,3.2,-70.74,15.277,2.99,3.64,44.43,16.259,0.031,0
2.48361,13.365,0.262,-1.57,0,0,-3.46,-128.84,20.835,0.144,-2.96,44.42,21.074,0.01,-0.21,-133.4,21.384,0.834,0.36,65.19,15.215,0.021,3.21,-70.53,15.564,2.746,3.64,44.72,16.256,0.031,0
2.58361,13.394,0.308,-1.57,0,0,-3.44,-128.09,20.851,0.144,-2.95,45.19,21.073,0.007,-0.2,-132.6,21.396,1.274,0.37,65.37,15.213,0.02,3.22,-70.3,15.825,2.503,3.65,45.01,16.253,0.031,0
2.68361,13.426,0.34,-1.57,0,0,-3.43,-127.35,20.837,0.144,-2.95,45.96,21.073,0.008,-0.19,-131.8,21.398,1.227,0.37,65.55,15.211,0.019,3.23,-70.04,16.063,2.28,3.65,45.29,16.25,0.031,0
2.78361,13.463,0.388,-1.57,0,0,-3.42,-126.61,20.853,0.144,-2.94,46.72,21.068,0.059,-0.19,-131.01,21.393,0.124,0.38,65.73,15.209,0.019,3.23,-69.77,16.279,2.078,3.66,45.57,16.247,0.031,0
2.88361,13.504,0.428,-1.57,0,0,-3.4,-125.87,20.839,0.144,-2.94,47.48,21.064,0.034,-0.17,-130.22,21.396,0.124,0.38,65.9,15.207,0.018,3.25,-69.48,16.477,1.894,3.66,45.85,16.244,0.031,0
2.98361,13.548,0.451,-1.57,0,0,-3.38,-125.14,20.855,0.144,-2.93,48.23,21.061,0.021,-0.14,-129.43,21.4,0.124,0.37,66.07,15.205,0.018,3.26,-69.18,16.647,0.766,3.66,46.13,16.24,0.031,0
3.08361,13.593,0.463,-1.57,0,0,-3.34,-124.41,20.84,0.144,-2.94,48.98,21.059,0.014,-0.1,-128.65,21.388,0.124,0.36,66.23,15.203,0.017,3.28,-68.86,16.723,0.753,3.65,46.4,16.237,0.031,0
3.18361,13.639,0.472,-1.57,0,0,-3.29,-123.69,20.856,0.144,-2.95,49.72,21.058,0.011,-0.05,-127.87,21.391,0.124,0.34,66.38,15.202,0.016,3.31,-68.55,16.798,0.752,3.64,46.66,16.234,0.031,0
3.28361,13.687,0.476,-1.57,0,0,-3.24,-122.97,20.842,0.144,-2.96,50.46,21.057,0.013,0,-127.1,21.395,0.124,0.32,66.54,15.2,0.016,3.34,-68.23,16.873,0.751,3.63,46.92,16.231,0.031,0
3.38361,13.734,0.477,-1.57,0,0,-3.2,-122.26,20.858,0.144,-2.98,51.19,21.056,0.038,0.05,-126.33,21.399,0.124,0.3,66.69,15.198,0.015,3.37,-67.91,16.948,0.75,3.62,47.17,16.228,0.031,0
3.48361,13.782,0.477,-1.57,0,0,-3.16,-121.55,20.844,0.144,-2.99,51.92,21.06,0.038,0.09,-125.57,21.402,0.124,0.29,66.83,15.197,0.016,3.39,-67.59,17.023,0.749,3.61,47.41,16.225,0.031,0
3.58361,13.829,0.478,-1.57,0,0,-3.13,-120.85,20.86,0.144,-3,52.64,21.043,0.165,0.12,-124.81,21.39,0.124,0.27,66.97,15.195,0.016,3.41,-67.26,17.098,0.748,3.6,47.65,16.222,0.031,0
3.68361,13.877,0.477,-1.57,0,0,-3.1,-120.15,20.845,0.144,-3,53.36,21.036,0.063,0.15,-124.06,21.394,0.124,0.26,67.1,15.194,0.017,3.42,-66.93,17.173,0.748,3.59,47.89,16.219,0.031,0
3.78361,13.925,0.474,-1.57,0,0,-3.07,-119.45,20.862,2.91,-3.01,54.07,21.034,0.012,0.18,-123.31,21.397,0.124,0.25,67.23,15.193,0.02,3.44,-66.6,17.248,0.747,3.58,48.12,16.216,0.031,0
3.88361,13.972,0.469,-1.57,0,0,-3.05,-118.76,20.847,0.144,-3.02,54.78,21.031,0.037,0.2,-122.57,21.401,0.124,0.24,67.35,15.191,0.024,3.45,-66.26,17.322,0.746,3.58,48.35,16.213,0.031,0
3.98361,14.018,0.464,-1.57,0,0,-3.03,-118.08,20.833,0.144,-3.03,55.48,21.028,0.025,0.22,-121.83,21.389,0.124,0.23,67.47,15.19,0.028,3.47,-65.93,17.397,0.745,3.57,48.57,16.21,0.031,0
4.08361,14.065,0.461,-1.57,0,0,-3.01,-117.4,20.849,0.144,-3.03,56.18,21.026,0.018,0.24,-121.09,21.392,0.124,0.22,67.58,15.189,0.032,3.48,-65.59,17.471,0.744,3.56,48.79,16.206,0.031,0
4.18361,14.111,0.459,-1.57,0,0,-2.99,-116.72,20.835,0.144,-3.04,56.88,21.024,0.015,0.26,-120.36,21.396,0.124,0.21,67.69,15.188,0.037,3.49,-65.25,17.546,0.743,3.56,49,16.203,0.031,0
4.28364,14.156,0.458,-1.57,0,0,-2.97,-116.05,20.851,0.144,-3.05,57.57,21.023,0.02,0.28,-119.64,21.4,1.319,0.19,67.8,15.186,0.043,3.5,-64.9,17.62,0.742,3.55,49.21,16.2,0.031,0
4.38361,14.202,0.456,-1.57,0,0,-2.95,-115.39,20.836,0.144,-3.05,58.26,21.022,0.045,0.3,-118.92,21.4,1.273,0.18,67.9,15.185,0.049,3.51,-64.55,17.694,0.741,3.54,49.41,16.197,0.031,0
4.48361,14.248,0.455,-1.57,0,0,-2.94,-114.72,20.852,0.144,-3.06,58.94,21.024,0.126,0.32,-118.2,21.387,1.242,0.16,68,15.184,0.055,3.52,-64.2,17.768,0.74,3.54,49.61,16.194,0.031,0
4.58361,14.293,0.453,-1.57,0,0,-2.92,-114.07,20.838,0.144,-3.07,59.61,21.012,0.13,0.33,-117.49,21.386,1.242,0.15,68.09,15.183,0.061,3.53,-63.85,17.842,0.739,3.53,49.81,16.191,0.031,0
4.68361,14.338,0.452,-1.57,0,0,-2.9,-113.41,20.854,0.144,-3.08,60.28,21.008,0.077,0.35,-116.78,21.39,0.124,0.14,68.17,15.182,0.067,3.54,-63.49,17.916,0.739,3.52,50,16.188,0.031,0
4.78361,14.383,0.451,4.71,0,0,-2.89,-112.77,20.84,0.144,-3.09,60.94,21.008,0.082,0.37,-116.08,21.393,0.124,0.13,68.26,15.181,0.074,3.55,-63.13,17.99,0.738,3.51,50.18,16.185,0.032,0
4.88361,14.428,0.45,4.71,0,0,-2.87,-112.12,20.841,0.144,-3.1,61.6,21.006,0.1,0.38,-115.38,21.397,0.124,0.12,68.34,15.18,0.08,3.56,-62.77,18.063,0.737,3.51,50.36,16.182,0.033,0
4.98361,14.473,0.449,4.71,0,0,-2.86,-111.48,20.841,0.144,-3.11,62.25,21.005,0.115,0.4,-114.69,21.401,0.124,0.1,68.41,15.179,0.085,3.56,-62.4,18.137,0.736,3.5,50.53,16.179,0.036,0
5.08361,14.518,0.447,4.71,0,0,-2.84,-110.85,20.842,0.144,-3.12,62.9,21.004,0.132,0.41,-114,21.388,0.124,0.09,68.48,15.178,0.091,3.57,-62.03,18.211,0.735,3.49,50.7,16.176,0.039,0
5.18361,14.563,0.446,4.71,0,0,-2.83,-110.22,20.843,0.144,-3.12,63.55,21.003,0.148,0.42,-113.31,21.392,0.124,0.07,68.54,15.178,0.098,3.58,-61.66,18.284,0.734,3.49,50.86,16.173,0.043,0
5.28361,14.607,0.444,4.71,0,0,-2.83,-109.59,20.844,0.144,-3.13,64.19,21.002,0.163,0.43,-112.63,21.396,0.124,0.06,68.6,15.177,0.106,3.58,-61.29,18.357,0.733,3.48,51.02,16.17,0.047,0
